PROYECTO_ID;ORIGEN_ID;CLIENTE_ID;EMPRESA_ID;FOLIO;CORTO;NOMBRE;CONTRATO;HORAS;COSTO;COSTO_DESCUENTO;COSTO_TOTAL;INICIO;TERMINO;ESTATUS;BRM;DESCUENTO;ANEXO;ORDEN;ADMON;RESPONSABLE_VTA;CODIGO_PROYECTO;MONEDA_ID;COMENTARIOS;CODIGO_PRY_BANCO;RESPONSABLE_PRY_CLIENTE;RESPONSABLE_PTO;AREA_INTERNA_ID;PORCENTAJE_AVANCE;OPORTUNIDAD_ID;TIPO_SERVICIO_ID;PRIORIDAD;CONSECUTIVO;ANO;CODIGO_CLIENTE;ASIGNACION_ID;PROYECTO_ID;NOMINA_ID;ANO1;ene-01;feb-01;mar-01;abr-01;may-01;jun-01;jul-01;ago-01;sep-01;oct-01;nov-01;dic-01;ANO2;ene-02;feb-02;mar-02;abr-02;may-02;jun-02;jul-02;ago-02;sep-02;oct-02;nov-02;dic-02;ANO3;ene-03;feb-03;mar-03;abr-03;may-03;jun-03;jul-03;ago-03;sep-03;oct-03;nov-03;dic-03;ASIGNA_INICIO;ASIGNA_FIN
206;1;9;1;P14-2219;14-60 Alta Disponibilidad;14-60 Alta Disponibilidad;1068205919;7557;2889391.5;2310359.04;1486803.3;12/01/2014;06/30/2015;CERRADO;2768985;20;Anexo 21;24452;N;1;;21;;;;21;;;;1;Bajo;;;;524;206;166;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
206;1;9;1;P14-2219;14-60 Alta Disponibilidad;14-60 Alta Disponibilidad;1068205919;7557;2889391.5;2310359.04;1486803.3;12/01/2014;06/30/2015;CERRADO;2768985;20;Anexo 21;24452;N;1;;21;;;;21;;;;1;Bajo;;;;525;206;164;2014;;;;;;;;;;;;176;2015;168;152;168;168;160;176;;;;;;;;;;;;;;;;;;;;;
206;1;9;1;P14-2219;14-60 Alta Disponibilidad;14-60 Alta Disponibilidad;1068205919;7557;2889391.5;2310359.04;1486803.3;12/01/2014;06/30/2015;CERRADO;2768985;20;Anexo 21;24452;N;1;;21;;;;21;;;;1;Bajo;;;;526;206;172;2014;;;;;;;;;;;;176;2015;168;152;168;168;160;176;;;;;;;;;;;;;;;;;;;;;
206;1;9;1;P14-2219;14-60 Alta Disponibilidad;14-60 Alta Disponibilidad;1068205919;7557;2889391.5;2310359.04;1486803.3;12/01/2014;06/30/2015;CERRADO;2768985;20;Anexo 21;24452;N;1;;21;;;;21;;;;1;Bajo;;;;527;206;137;2014;;;;;;;;;;;;176;2015;168;152;168;168;;;;;;;;;;;;;;;;;;;;;;;
214;1;9;1;P14-2453;14-62 Testers CNBV II 3;14-62 Testers CNBV II 3;1068211703;6516;1419804;1192575.89;712498.1;12/01/2014;02/28/2015;CERRADO;2796215;16;Anexo 22;;N;1;;21;;;;21;;;;1;Bajo;;;;533;214;75;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
214;1;9;1;P14-2453;14-62 Testers CNBV II 3;14-62 Testers CNBV II 3;1068211703;6516;1419804;1192575.89;712498.1;12/01/2014;02/28/2015;CERRADO;2796215;16;Anexo 22;;N;1;;21;;;;21;;;;1;Bajo;;;;534;214;143;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
214;1;9;1;P14-2453;14-62 Testers CNBV II 3;14-62 Testers CNBV II 3;1068211703;6516;1419804;1192575.89;712498.1;12/01/2014;02/28/2015;CERRADO;2796215;16;Anexo 22;;N;1;;21;;;;21;;;;1;Bajo;;;;535;214;123;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
214;1;9;1;P14-2453;14-62 Testers CNBV II 3;14-62 Testers CNBV II 3;1068211703;6516;1419804;1192575.89;712498.1;12/01/2014;02/28/2015;CERRADO;2796215;16;Anexo 22;;N;1;;21;;;;21;;;;1;Bajo;;;;536;214;142;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
214;1;9;1;P14-2453;14-62 Testers CNBV II 3;14-62 Testers CNBV II 3;1068211703;6516;1419804;1192575.89;712498.1;12/01/2014;02/28/2015;CERRADO;2796215;16;Anexo 22;;N;1;;21;;;;21;;;;1;Bajo;;;;537;214;155;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
214;1;9;1;P14-2453;14-62 Testers CNBV II 3;14-62 Testers CNBV II 3;1068211703;6516;1419804;1192575.89;712498.1;12/01/2014;02/28/2015;CERRADO;2796215;16;Anexo 22;;N;1;;21;;;;21;;;;1;Bajo;;;;538;214;47;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
214;1;9;1;P14-2453;14-62 Testers CNBV II 3;14-62 Testers CNBV II 3;1068211703;6516;1419804;1192575.89;712498.1;12/01/2014;02/28/2015;CERRADO;2796215;16;Anexo 22;;N;1;;21;;;;21;;;;1;Bajo;;;;539;214;80;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
214;1;9;1;P14-2453;14-62 Testers CNBV II 3;14-62 Testers CNBV II 3;1068211703;6516;1419804;1192575.89;712498.1;12/01/2014;02/28/2015;CERRADO;2796215;16;Anexo 22;;N;1;;21;;;;21;;;;1;Bajo;;;;540;214;153;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
221;1;9;1;P0-000;15-03 Analistas Avatar;15-03 Analistas Avatar;0000000;1008;148000;148000;148000;10/01/2014;01/31/2015;CERRADO;0;0;Anexo 23;;N;1;;21;;;;21;;;;1;Bajo;;;;541;221;160;2014;;;;;;;;;;;;176;2015;80;;;;;;;;;;;;;;;;;;;;;;;;;;
221;1;9;1;P0-000;15-03 Analistas Avatar;15-03 Analistas Avatar;0000000;1008;148000;148000;148000;10/01/2014;01/31/2015;CERRADO;0;0;Anexo 23;;N;1;;21;;;;21;;;;1;Bajo;;;;542;221;93;2014;;;;;;;;;;184;160;176;2015;168;;;;;;;;;;;;;;;;;;;;;;;;;;
180;1;9;1;P14-1113;14-28 Tester PFG;14-28 Tester PFG;1068164628;480;127440;119793.6;89845.2;07/01/2014;08/31/2014;CERRADO;2686597;6;Anexo 15;;N;1;;21;;;;21;;;;1;Bajo;;;;543;180;22;2014;;;;;;;;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;;8;1;;14-904 Desasignaciones;14-904 Desasignaciones;;0;0;0;0;01/01/2014;12/31/2014;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;555;162;154;2014;;;;;;;;;;;;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;1;9;1;P15-175;15-01 BR y Testers Domi;15-01 BR y Testers Domi;1068219517;1013;323761.5;323761.5;303803.1;10/01/2014;12/31/2014;CERRADO;2807392;0;Anexo 23;25117;N;1;;21;;;;21;;;;1;Bajo;;;;550;216;55;2014;;;;;;;;;;;160;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;1;9;1;P14-851;14-22 Tester Impuestos;14-22 Tester Impuestos;1068152920;368;48852;48852;43966.8;06/01/2014;06/30/2014;CERRADO;2658124;0;Anexo 13;;N;1;;21;;;;21;;;;1;Bajo;;;;551;176;49;2014;;;;;;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;1;9;1;P14-2453;14-62 Testers CNBV II 3;14-62 Testers CNBV II 3;1068211703;6516;1419804;1192575.89;712498.1;12/01/2014;02/28/2015;CERRADO;2796215;16;Anexo 22;;N;1;;21;;;;21;;;;1;Bajo;;;;553;214;49;2014;;;;;;;;;;;;176;2015;168;152;;;;;;;;;;;;;;;;;;;;;;;;;
177;1;9;1;P14-905;14-23 Analistas Movil;14-23 Analistas Movil;1068159528;752;720468;698853.96;500412.21;05/12/2014;07/31/2014;CERRADO;2656301;3;Anexo 14;;N;1;;21;;;;21;;;;1;Bajo;;;;554;177;105;2014;;;;;116;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;1;9;1;P15-179;15-02 Transfer 3;15-02 Transfer 3;1068219673;4848;1278143.98;1278143.98;500623.71;12/01/2014;12/31/2015;CERRADO;2813547;0;Anexo 23;25117;N;1;;21;;;47;21;21;;;1;Bajo;;;;558;217;146;2014;;;;;;;;;;;;136;2015;168;152;168;168;160;176;184;168;168;176;160;24;;;;;;;;;;;;;;12/08/2014;12/03/2015
162;;8;1;;14-904 Desasignaciones;14-904 Desasignaciones;;0;0;0;0;01/01/2014;12/31/2014;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;561;162;92;2014;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;1;9;1;P14-248;14-04  Testers Scale Out II;14-04  Testers Scale Out II;1068146912;12268;4407138;4407138;3009499.88;02/01/2014;07/31/2014;CERRADO;2600650;0;Anexo 12;;N;1;;21;;;;21;;;;1;Bajo;;;;564;154;135;2014;;;;;84;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;1;9;1;P14-1465;14-44 BR Jorge Collazo Ext 1;14-44 BR Jorge Collazo Ext 1;1068178768;510;404460;364014;320332.32;11/01/2014;04/30/2015;CERRADO;;10;Anexo 17;23574;N;1;;21;;;;21;;;;1;Bajo;;;;436;191;176;2014;;;;;;;;;;;152;176;2015;168;152;168;168;;;;;;;;;;;;;;;;;;;;;;;
202;1;9;1;P14-2115;14-57 Testers Gabo Ext. 5;14-57 Testers Gabo Ext. 5;1068190970;1552;412056;354368.16;318931.34;11/01/2014;04/30/2015;CERRADO;2751888;14;Anexo 20;24206;N;1;;21;;;;21;;;;1;Bajo;;;;475;202;145;2014;;;;;;;;;;;160;176;2015;168;152;168;168;;;;;;;;;;;;;;;;;;;;;;;
202;1;9;1;P14-2115;14-57 Testers Gabo Ext. 5;14-57 Testers Gabo Ext. 5;1068190970;1552;412056;354368.16;318931.34;11/01/2014;04/30/2015;CERRADO;2751888;14;Anexo 20;24206;N;1;;21;;;;21;;;;1;Bajo;;;;476;202;134;2014;;;;;;;;;;;160;176;2015;168;152;168;168;;;;;;;;;;;;;;;;;;;;;;;
199;1;9;1;P14-1961;14-47 Tester Platino;14-47 Tester Platino;1068193175;520;138060;118731.6;106858.44;09/01/2014;11/30/2014;CERRADO;2751567;14;Anexo 19;;N;1;;21;;;;21;;;;1;Bajo;;;;477;199;160;2014;;;;;;;;;56;184;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;1;9;1;P14-2333;14-56 BR Tania;14-56 BR Tania;1068207913;456;180576;151683.84;133481.77;10/01/2014;12/31/2014;CERRADO;2771014;16;Anexo 22;;N;1;;21;;;;21;;;;1;Bajo;;;;478;212;107;2014;;;;;;;;;;184;160;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;1;9;1;P14-1687;14-37 Testers Transfer II;14-37 Testers Transfer II;1068178841;1128;271872;244684.8;122342.4;01/01/2015;05/31/2015;CERRADO;2722455;10;Anexo 17;23574;N;1;;21;;;;21;;;;1;Bajo;;;;504;187;72;2015;168;152;168;168;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;1;9;1;P14-1278;14-27 Tester Transfer;14-27 Tester Transfer;1068170768;3360;1031562;969668.28;613480.56;07/29/2014;12/31/2014;CERRADO;2686623;6;Anexo 16;;N;1;;21;;;;21;;;;1;Bajo;;;;505;179;96;2014;;;;;;;32;168;168;184;160;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;1;9;1;P14-1278;14-27 Tester Transfer;14-27 Tester Transfer;1068170768;3360;1031562;969668.28;613480.56;07/29/2014;12/31/2014;CERRADO;2686623;6;Anexo 16;;N;1;;21;;;;21;;;;1;Bajo;;;;506;179;122;2014;;;;;;;24;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;1;9;1;P14-1617;14-40 Macros;14-40 Macros;1068175983;173;53716.5;49419.18;18219.16;09/01/2014;10/31/2014;CERRADO;2714472;8;Anexo 18;;N;1;;21;;;;21;;;;1;Bajo;;;;508;193;163;2014;;;;;;;;;16;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;1;9;1;P14-1618;14-49 Macro II;14-49 Macro II;1068185413;224;69552;61205.76;35594.28;11/01/2014;12/31/2014;CERRADO;2738441;12;Anexo 19;;N;1;;21;;;;21;;;;1;Bajo;;;;509;197;163;2014;;;;;;;;;;;160;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;2;13;1;;14-901 Testers _HSBC;14-901 Testers _HSBC;;2184;506000;506000;444166.66;04/01/2014;12/31/2014;CERRADO;;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;547;222;115;2014;;;;136;168;168;184;168;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;8;1;;14-902 Administrativos 2014;14-902 Administrativos 2014;;0;0;0;0;01/01/2014;12/31/2014;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;545;160;136;2014;;;;;168;168;184;168;168;184;160;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;2;13;1;;14-901 Testers _HSBC;14-901 Testers _HSBC;;2184;506000;506000;444166.66;04/01/2014;12/31/2014;CERRADO;;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;546;222;116;2014;;;;80;168;168;184;168;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;2;13;1;;14-802 Java HSBC;14-802 Java HSBC;;1000;350000;350000;350000;09/01/2014;04/08/2015;CERRADO;;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;548;223;156;2014;;;;;;;;;148;184;160;176;2015;168;152;168;48;;;;;;;;;;;;;;;;;;;;;;;
168;1;9;1;P14-444;14-13 Testers CNBV;14-13 Testers CNBV;1068140502;3080;817740;817740;696604.92;04/15/2014;07/31/2014;CERRADO;2619369;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;549;168;106;2014;;;;;116;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;1;9;1;P14-1113;14-28 Tester PFG;14-28 Tester PFG;1068164628;480;127440;119793.6;89845.2;07/01/2014;08/31/2014;CERRADO;2686597;6;Anexo 15;;N;1;;21;;;;21;;;;1;Bajo;;;;552;180;49;2014;;;;;;;184;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;1;9;1;P14-1164;14-30 Tester CNBV II;14-30 Tester CNBV II;1068166607;1008;267624;251566.56;146747.16;08/01/2014;08/30/2014;CERRADO;2686626;6;Anexo 15;;N;1;;21;;;;21;;;;1;Bajo;;;;557;181;80;2014;;;;;;;;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;1;9;1;P14-1335;14-14 Automatizacion Avatar;14-14 Automatizacion Avatar;1068274826;22344;7541100.07;6937812.06;3786562.52;02/18/2014;04/30/2015;CERRADO;2699216;8;Anexo 16;25117;N;1;;21;;;;21;;;;1;Bajo;;;;560;158;135;2014;;;;;;;;;;;;176;2015;88;72;168;;;;;;;;;;;;;;;;;;;;;;;;
154;1;9;1;P14-248;14-04  Testers Scale Out II;14-04  Testers Scale Out II;1068146912;12268;4407138;4407138;3009499.88;02/01/2014;07/31/2014;CERRADO;2600650;0;Anexo 12;;N;1;;21;;;;21;;;;1;Bajo;;;;562;154;93;2014;;;;160;168;168;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;1;9;1;P14-248;14-04  Testers Scale Out II;14-04  Testers Scale Out II;1068146912;12268;4407138;4407138;3009499.88;02/01/2014;07/31/2014;CERRADO;2600650;0;Anexo 12;;N;1;;21;;;;21;;;;1;Bajo;;;;563;154;118;2014;;;;;124;168;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;1;9;1;P14-444;14-13 Testers CNBV;14-13 Testers CNBV;1068140502;3080;817740;817740;696604.92;04/15/2014;07/31/2014;CERRADO;2619369;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;565;168;119;2014;;;;;40;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;1;9;1;P12-268;12-01 ST Análisis Inversiones FII;12-01 ST Análisis Inversiones FII;0001399642;680;299200;290224;246690.4;11/22/2011;04/30/2012;CERRADO;2010525;3;Anexo 2 bSide;17069;N;1;;21;;;;21;;;;1;Bajo;;;;47;52;12;2011;;;;;;;;;;;56;160;2012;176;160;168;;;;;;;;;;;;;;;;;;;;;;;;
53;;8;1;NA;12-501 Socios 2012;EXTERNAS SOCIOS;NA;5000;0;0;0;12/01/2011;12/31/2012;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;48;53;15;2011;;;;;;;;;;;;160;2012;176;160;168;152;176;168;176;184;160;184;160;152;;;;;;;;;;;;;;;
53;;8;1;NA;12-501 Socios 2012;EXTERNAS SOCIOS;NA;5000;0;0;0;12/01/2011;12/31/2012;CERRADO;;0;;;S;1;;21;;;;21;;;;1;Bajo;;;;49;53;14;2011;;;;;;;;;;;;160;2012;176;160;168;152;176;168;176;184;160;184;160;152;;;;;;;;;;;;;;;
82;;11;1;;12-902 bSide PCS;12-902 PCS Mexico;;152;0;0;37500;04/01/2012;04/30/2012;CERRADO;;0;;;N;1;;21;;;;21;;;;1;Bajo;;;;123;82;34;2012;;;;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;1;9;1;P12-1018;12-26 Nomina BNP;IMPLEMENTAR MEJORAS SERVICIO NOMINA E IMPUESTOS;1068016682;2400;1154600;1039140;831262;09/01/2012;04/30/2013;CERRADO;0;10;Anexo 3 Sonda;18744;N;1;;21;;;;21;;;;1;Bajo;;;;141;69;9;2012;;;;;;;;;;;;;2013;;152;72;;;;;;;;;;;;;;;;;;;;;;;;
95;;8;1;;12-504 Desasignacion 2012;Desasignacion;;;0;0;0;11/01/2012;12/31/2013;CERRADO;;;;;S;1;;21;;;;21;;;;1;Bajo;;;;144;95;7;2012;;;;;;;;;;;72;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;;8;1;;12-504 Desasignacion 2012;Desasignacion;;;0;0;0;11/01/2012;12/31/2013;CERRADO;;;;;S;1;;21;;;;21;;;;1;Bajo;;;;145;95;5;2012;;;;;;;;;;;120;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;1;9;1;P13-499;13-10 BR Osvelia;P13-499 Habilitar Nueva Funcionalidad Migracion Debito 500;1068053893;3168;1459632;1313668.8;520026.04;05/01/2013;12/31/2013;CERRADO;2353334;10;ITW Anexo 6;20041;N;1;;21;;;;21;;;;1;Bajo;;;;190;105;80;2013;;;;;;;;176;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;1;9;1;P13-499;13-10 BR Osvelia;P13-499 Habilitar Nueva Funcionalidad Migracion Debito 500;1068053893;3168;1459632;1313668.8;520026.04;05/01/2013;12/31/2013;CERRADO;2353334;10;ITW Anexo 6;20041;N;1;;21;;;;21;;;;1;Bajo;;;;191;105;51;2013;;;;;;16;184;176;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;;8;1;;13-902 Administrativos 2013;13-902 Administrativos 2013;;;;;0;01/01/2013;12/31/2013;CERRADO;;;;;S;1;;21;;;;21;;;;1;Bajo;;;;400;135;1;2013;176;152;144;176;176;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;1;9;1;P13-500;13-11 ST Osvelia;P13-500 Interbank Payments and Wireless Transfers Regulation;1068053245;1032;591748.8;532573.92;426059.14;05/01/2013;10/31/2013;CERRADO;2286214;10;ITW Anexo 6;20041;N;1;;21;;;;21;;;;1;Bajo;;;;193;106;2;2013;;;;;176;160;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;1;9;1;P13-500;13-11 ST Osvelia;P13-500 Interbank Payments and Wireless Transfers Regulation;1068053245;1032;591748.8;532573.92;426059.14;05/01/2013;10/31/2013;CERRADO;2286214;10;ITW Anexo 6;20041;N;1;;21;;;;21;;;;1;Bajo;;;;194;106;20;2013;;;;;;;128;176;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;;8;1;;13-902 Administrativos 2013;13-902 Administrativos 2013;;;;;0;01/01/2013;12/31/2013;CERRADO;;;;;S;1;;21;;;;21;;;;1;Bajo;;;;401;135;68;2013;;;;;;;;88;80;92;76;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;1;9;1;P13-497;13-15 Usuario Gabo;P13-497 Interbank Payments and Wireless Transfers Regulation;1068053894;516;213417;208876.8;177545.29;05/01/2013;08/31/2013;CERRADO;2368787;3;ITW Anexo 6;20041;N;1;;21;;;;21;;;;1;Bajo;;;;196;100;27;2013;;;;;;;;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;;8;1;;13-902 Administrativos 2013;13-902 Administrativos 2013;;;;;0;01/01/2013;12/31/2013;CERRADO;;;;;S;1;;21;;;;21;;;;1;Bajo;;;;402;135;76;2013;;;;;;;;88;80;92;76;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1;9;1;P13-880;13-13 Testers BB;13-880 Implementar Mobile E-Banking;1068082684;2840;787532;693028.16;523621.28;05/01/2013;10/31/2013;CERRADO;2417955;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;200;107;38;2013;;;;;;;;44;160;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1;9;1;P13-880;13-13 Testers BB;13-880 Implementar Mobile E-Banking;1068082684;2840;787532;693028.16;523621.28;05/01/2013;10/31/2013;CERRADO;2417955;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;201;107;40;2013;;;;;;;;44;160;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1;9;1;P13-880;13-13 Testers BB;13-880 Implementar Mobile E-Banking;1068082684;2840;787532;693028.16;523621.28;05/01/2013;10/31/2013;CERRADO;2417955;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;202;107;41;2013;;;;;136;160;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1;9;1;P13-880;13-13 Testers BB;13-880 Implementar Mobile E-Banking;1068082684;2840;787532;693028.16;523621.28;05/01/2013;10/31/2013;CERRADO;2417955;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;203;107;45;2013;;;;;136;160;184;44;160;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1;9;1;P13-880;13-13 Testers BB;13-880 Implementar Mobile E-Banking;1068082684;2840;787532;693028.16;523621.28;05/01/2013;10/31/2013;CERRADO;2417955;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;204;107;52;2013;;;;;136;160;184;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1;9;1;P13-880;13-13 Testers BB;13-880 Implementar Mobile E-Banking;1068082684;2840;787532;693028.16;523621.28;05/01/2013;10/31/2013;CERRADO;2417955;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;205;107;53;2013;;;;;136;160;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1;9;1;P13-880;13-13 Testers BB;13-880 Implementar Mobile E-Banking;1068082684;2840;787532;693028.16;523621.28;05/01/2013;10/31/2013;CERRADO;2417955;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;206;107;54;2013;;;;;136;160;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1;9;1;P13-880;13-13 Testers BB;13-880 Implementar Mobile E-Banking;1068082684;2840;787532;693028.16;523621.28;05/01/2013;10/31/2013;CERRADO;2417955;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;207;107;55;2013;;;;;136;160;184;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1;9;1;P13-880;13-13 Testers BB;13-880 Implementar Mobile E-Banking;1068082684;2840;787532;693028.16;523621.28;05/01/2013;10/31/2013;CERRADO;2417955;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;208;107;56;2013;;;;;80;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1;9;1;P13-880;13-13 Testers BB;13-880 Implementar Mobile E-Banking;1068082684;2840;787532;693028.16;523621.28;05/01/2013;10/31/2013;CERRADO;2417955;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;209;107;57;2013;;;;;;80;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;1;9;1;P14-1762;14-10 BR y STI Domi;14-10 BR y STI Domi;1068187353;1728;684288;615859.2;541956.11;03/18/2014;08/31/2014;CERRADO;2728562;10;Anexo 19;;N;1;;21;;;;21;;;;1;Bajo;;;;410;157;97;2014;;;80;160;168;168;184;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;1;9;1;P13-994;13-16 Automatizacion;P13-994 Implementar Mobile E-Bankign;1068082727;1112;484400.8;426272.7;353806.34;04/01/2013;08/31/2013;CERRADO;2417770;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;211;109;3;2013;;;;0;176;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;1;9;1;P13-994;13-16 Automatizacion;P13-994 Implementar Mobile E-Bankign;1068082727;1112;484400.8;426272.7;353806.34;04/01/2013;08/31/2013;CERRADO;2417770;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;212;109;58;2013;;;;176;176;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;1;9;1;P13-994;13-16 Automatizacion;P13-994 Implementar Mobile E-Bankign;1068082727;1112;484400.8;426272.7;353806.34;04/01/2013;08/31/2013;CERRADO;2417770;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;213;109;26;2013;;;;;;80;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;1;9;1;P13-994;13-16 Automatizacion;P13-994 Implementar Mobile E-Bankign;1068082727;1112;484400.8;426272.7;353806.34;04/01/2013;08/31/2013;CERRADO;2417770;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;214;109;46;2013;;;;;;;;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;1;9;1;P13-994;13-16 Automatizacion;P13-994 Implementar Mobile E-Bankign;1068082727;1112;484400.8;426272.7;353806.34;04/01/2013;08/31/2013;CERRADO;2417770;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;215;109;56;2013;;;;;;80;184;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;1;9;1;P13-994;13-16 Automatizacion;P13-994 Implementar Mobile E-Bankign;1068082727;1112;484400.8;426272.7;353806.34;04/01/2013;08/31/2013;CERRADO;2417770;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;216;109;42;2013;;;;;;;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;1;9;1;P13-994;13-16 Automatizacion;P13-994 Implementar Mobile E-Bankign;1068082727;1112;484400.8;426272.7;353806.34;04/01/2013;08/31/2013;CERRADO;2417770;12;ITW Anexo 7;20700;N;1;;21;;;;21;;;;1;Bajo;;;;217;109;57;2013;;;;;;;;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
